location_name,total_registered_voters,percent,total_votes_count,date,location_id
Sulu,324543,75.16,213156,2016-05-13 14:56:33,100
Sulu,324543,75.16,213156,2016-05-13 15:54:17,100
Sulu,324543,75.16,213156,2016-05-13 16:55:44,100
Sulu,324543,75.16,213156,2016-05-13 17:57:22,100
Sulu,324543,75.16,213156,2016-05-13 18:57:21,100
Sulu,324543,75.16,213156,2016-05-13 19:57:14,100
Sulu,324543,75.16,213156,2016-05-13 20:55:27,100
Sulu,324543,75.16,213156,2016-05-13 21:55:11,100
Sulu,324543,75.16,213156,2016-05-13 22:56:24,100
Sulu,324543,75.16,213156,2016-05-13 23:55:38,100
Sulu,324543,75.16,213156,2016-05-14 00:56:01,100
Sulu,324543,75.16,213156,2016-05-14 01:55:56,100
Sulu,324543,75.16,213156,2016-05-14 05:38:21,100
Sulu,324543,75.16,213156,2016-05-14 05:54:39,100
Sulu,324543,75.16,213156,2016-05-14 06:55:06,100
Sulu,324543,75.16,213156,2016-05-14 07:55:27,100
Sulu,324543,75.16,213156,2016-05-14 08:55:28,100
Sulu,324543,76.40,213156,2016-05-14 09:55:18,100
Sulu,324543,76.40,213156,2016-05-14 10:54:24,100
Sulu,324543,76.40,213156,2016-05-14 11:55:20,100
Manila,974479,0.06,757046,2016-05-09 17:15:06,102
Manila,974479,0.06,757046,2016-05-09 18:45:47,102
Manila,974479,0.30,757046,2016-05-09 18:46:30,102
Manila,974479,0.42,757046,2016-05-09 18:47:11,102
Manila,974479,5.47,757046,2016-05-09 18:47:38,102
Manila,974479,11.54,757046,2016-05-09 18:48:07,102
Manila,974479,12.43,757046,2016-05-09 18:48:28,102
Manila,974479,12.55,757046,2016-05-09 18:48:54,102
Manila,974479,13.03,757046,2016-05-09 18:49:15,102
Manila,974479,16.42,757046,2016-05-09 18:49:41,102
Manila,974479,45.27,757046,2016-05-09 18:50:18,102
Manila,974479,53.36,757046,2016-05-09 18:55:40,102
Manila,974479,58.06,757046,2016-05-09 19:06:04,102
Manila,974479,64.31,757046,2016-05-09 19:16:14,102
Manila,974479,70.26,757046,2016-05-09 19:38:16,102
Manila,974479,74.84,757046,2016-05-09 19:46:26,102
Manila,974479,79.00,757046,2016-05-09 19:48:51,102
Manila,974479,83.34,757046,2016-05-09 19:56:38,102
Manila,974479,85.66,757046,2016-05-09 20:08:56,102
Manila,974479,88.22,757046,2016-05-09 20:17:13,102
Manila,974479,89.59,757046,2016-05-09 20:27:07,102
Manila,974479,90.48,757046,2016-05-09 20:40:45,102
Manila,974479,91.20,757046,2016-05-09 20:47:44,102
Manila,974479,91.67,757046,2016-05-09 20:59:07,102
Manila,974479,92.15,757046,2016-05-09 21:07:39,102
Manila,974479,92.39,757046,2016-05-09 21:17:50,102
Manila,974479,92.74,757046,2016-05-09 21:27:52,102
Manila,974479,92.98,757046,2016-05-09 21:37:55,102
Manila,974479,93.04,757046,2016-05-09 21:48:38,102
Manila,974479,93.16,757046,2016-05-09 21:58:53,102
Manila,974479,93.34,757046,2016-05-09 22:08:50,102
Manila,974479,93.58,757046,2016-05-09 22:20:40,102
Manila,974479,93.99,757046,2016-05-09 22:28:46,102
Manila,974479,94.23,757046,2016-05-09 22:38:04,102
Manila,974479,94.35,757046,2016-05-09 22:48:30,102
Manila,974479,94.59,757046,2016-05-09 23:09:12,102
Manila,974479,94.59,757046,2016-05-09 23:30:29,102
Manila,974479,94.77,757046,2016-05-09 23:31:54,102
Manila,974479,94.82,757046,2016-05-09 23:48:02,102
Manila,974479,94.88,757046,2016-05-10 00:12:35,102
Manila,974479,94.94,757046,2016-05-10 00:29:16,102
Manila,974479,94.94,757046,2016-05-10 00:49:34,102
Manila,974479,95.06,757046,2016-05-10 01:08:56,102
Manila,974479,95.12,757046,2016-05-10 01:28:58,102
Manila,974479,95.36,757046,2016-05-10 01:48:25,102
Manila,974479,95.60,757046,2016-05-10 02:08:55,102
Manila,974479,95.95,757046,2016-05-10 02:28:26,102
Manila,974479,96.07,757046,2016-05-10 02:48:22,102
Manila,974479,96.19,757046,2016-05-10 03:08:18,102
Manila,974479,96.19,757046,2016-05-10 03:29:34,102
Manila,974479,96.19,757046,2016-05-10 03:48:15,102
Manila,974479,96.55,757046,2016-05-10 04:09:01,102
Manila,974479,96.97,757046,2016-05-10 04:28:38,102
Manila,974479,97.26,757046,2016-05-10 04:48:45,102
Manila,974479,97.38,757046,2016-05-10 05:08:52,102
Manila,974479,97.62,757046,2016-05-10 05:39:52,102
Manila,974479,97.80,757046,2016-05-10 06:08:16,102
Manila,974479,97.80,757046,2016-05-10 06:40:30,102
Manila,974479,97.80,757046,2016-05-10 07:08:38,102
Manila,974479,97.80,757046,2016-05-10 07:38:11,102
Manila,974479,97.86,757046,2016-05-10 08:17:46,102
Manila,974479,98.22,757046,2016-05-10 08:39:14,102
Manila,974479,98.33,757046,2016-05-10 09:08:37,102
Manila,974479,98.33,757046,2016-05-10 09:38:09,102
Manila,974479,98.33,757046,2016-05-10 10:08:39,102
Manila,974479,98.33,757046,2016-05-10 10:39:15,102
Manila,974479,98.33,757046,2016-05-10 11:08:48,102
Manila,974479,98.33,757046,2016-05-10 11:40:55,102
Manila,974479,98.39,757046,2016-05-10 12:09:02,102
Manila,974479,98.39,757046,2016-05-10 12:41:15,102
Manila,974479,98.45,757046,2016-05-10 13:08:52,102
Manila,974479,98.51,757046,2016-05-10 13:38:35,102
Manila,974479,98.51,757046,2016-05-10 14:08:42,102
Manila,974479,98.51,757046,2016-05-10 14:38:54,102
Manila,974479,98.57,757046,2016-05-10 15:10:30,102
Manila,974479,98.57,757046,2016-05-10 15:39:57,102
Manila,974479,98.57,757046,2016-05-10 16:11:34,102
Manila,974479,98.57,757046,2016-05-10 16:40:10,102
Manila,974479,98.57,757046,2016-05-10 17:32:55,102
Manila,974479,98.57,757046,2016-05-10 17:51:46,102
Manila,974479,98.69,757046,2016-05-10 18:55:36,102
Manila,974479,98.69,757046,2016-05-10 19:55:10,102
Manila,974479,98.69,757046,2016-05-10 20:57:19,102
Manila,974479,98.69,757046,2016-05-10 21:56:53,102
Manila,974479,98.69,757046,2016-05-10 22:55:49,102
Manila,974479,98.75,757046,2016-05-10 23:55:58,102
Manila,974479,98.75,757046,2016-05-11 01:13:50,102
Manila,974479,98.75,757046,2016-05-11 01:58:47,102
Manila,974479,98.75,757046,2016-05-11 02:56:56,102
Manila,974479,98.75,757046,2016-05-11 03:55:31,102
Manila,974479,98.75,757046,2016-05-11 04:55:25,102
Manila,974479,98.75,757046,2016-05-11 05:54:43,102
Manila,974479,98.75,757046,2016-05-11 06:54:47,102
Manila,974479,98.75,757046,2016-05-11 07:54:32,102
Manila,974479,98.75,757046,2016-05-11 08:56:00,102
Manila,974479,98.75,757046,2016-05-11 09:58:14,102
Manila,974479,98.75,757046,2016-05-11 10:57:28,102
Manila,974479,98.75,757046,2016-05-11 11:57:02,102
Manila,974479,98.75,757046,2016-05-11 12:57:31,102
Manila,974479,98.75,757046,2016-05-11 14:00:41,102
Manila,974479,98.75,757046,2016-05-11 14:55:20,102
Manila,974479,98.75,757046,2016-05-11 15:58:40,102
Manila,974479,98.75,757046,2016-05-11 16:55:15,102
Manila,974479,98.75,757046,2016-05-11 17:56:34,102
Manila,974479,98.75,757046,2016-05-11 18:55:54,102
Manila,974479,98.75,757046,2016-05-11 20:00:25,102
Manila,974479,98.75,757046,2016-05-11 20:56:14,102
Manila,974479,98.75,757046,2016-05-11 21:57:43,102
Manila,974479,98.75,757046,2016-05-11 22:55:37,102
Manila,974479,98.75,757046,2016-05-11 23:55:36,102
Manila,974479,98.75,757046,2016-05-12 00:56:01,102
Manila,974479,98.75,757046,2016-05-12 01:58:21,102
Manila,974479,98.75,757046,2016-05-12 02:56:36,102
Manila,974479,98.75,757046,2016-05-12 03:55:05,102
Manila,974479,98.75,757046,2016-05-12 05:00:30,102
Manila,974479,98.75,757046,2016-05-12 05:55:04,102
Manila,974479,98.75,757046,2016-05-12 06:55:53,102
Manila,974479,98.75,757046,2016-05-12 07:57:09,102
Manila,974479,98.75,757046,2016-05-12 08:54:44,102
Manila,974479,98.75,757046,2016-05-12 09:56:38,102
Manila,974479,98.75,757046,2016-05-12 10:56:22,102
Manila,974479,98.75,757046,2016-05-12 11:59:12,102
Manila,974479,98.75,757046,2016-05-12 13:03:36,102
Manila,974479,98.75,757046,2016-05-12 13:58:36,102
Manila,974479,98.75,757046,2016-05-12 14:55:25,102
Manila,974479,98.75,757046,2016-05-12 15:58:14,102
Manila,974479,98.75,757046,2016-05-12 16:56:28,102
Manila,974479,98.75,757046,2016-05-12 17:55:22,102
Manila,974479,98.75,757046,2016-05-12 18:56:07,102
Manila,974479,98.75,757046,2016-05-12 20:02:47,102
Manila,974479,98.75,757046,2016-05-12 21:34:29,102
Manila,974479,98.75,757046,2016-05-12 21:55:20,102
Manila,974479,98.75,757046,2016-05-12 22:58:31,102
Manila,974479,98.75,757046,2016-05-12 23:55:51,102
Manila,974479,98.75,757046,2016-05-13 00:55:36,102
Manila,974479,98.75,757046,2016-05-13 01:56:01,102
Manila,974479,98.75,757046,2016-05-13 02:54:40,102
Manila,974479,98.75,757046,2016-05-13 03:55:15,102
Manila,974479,98.75,757046,2016-05-13 04:55:06,102
Manila,974479,98.75,757046,2016-05-13 05:55:20,102
Manila,974479,98.75,757046,2016-05-13 06:55:46,102
Manila,974479,98.75,757046,2016-05-13 07:55:31,102
Manila,974479,98.75,757046,2016-05-13 08:55:56,102
Manila,974479,98.75,757046,2016-05-13 09:56:26,102
Manila,974479,98.75,757046,2016-05-13 10:54:20,102
Manila,974479,98.75,757046,2016-05-13 11:55:14,102
Manila,974479,98.75,757046,2016-05-13 12:55:04,102
Manila,974479,98.75,757046,2016-05-13 13:55:39,102
Manila,974479,98.75,757046,2016-05-13 14:56:33,102
Manila,974479,98.75,757046,2016-05-13 15:54:17,102
Manila,974479,98.75,757046,2016-05-13 16:55:44,102
Manila,974479,98.75,757046,2016-05-13 17:57:22,102
Manila,974479,98.75,757046,2016-05-13 18:57:21,102
Manila,974479,98.75,757046,2016-05-13 19:57:14,102
Manila,974479,98.75,757046,2016-05-13 20:55:27,102
Manila,974479,98.75,757046,2016-05-13 21:55:11,102
Manila,974479,98.75,757046,2016-05-13 22:56:24,102
Manila,974479,98.75,757046,2016-05-13 23:55:38,102
Manila,974479,98.75,757046,2016-05-14 00:56:01,102
Manila,974479,98.75,757046,2016-05-14 01:55:56,102
Manila,974479,98.75,757046,2016-05-14 05:38:21,102
Manila,974479,98.75,757046,2016-05-14 05:54:39,102
Manila,974479,98.75,757046,2016-05-14 06:55:06,102
Manila,974479,98.75,757046,2016-05-14 07:55:27,102
Manila,974479,98.75,757046,2016-05-14 08:55:28,102
Manila,974479,98.75,757046,2016-05-14 09:55:18,102
Manila,974479,98.75,757046,2016-05-14 10:54:24,102
Manila,974479,98.75,757046,2016-05-14 11:55:20,102
Manila,974479,0.06,757046,2016-05-09 17:15:06,102
Manila,974479,0.06,757046,2016-05-09 18:45:47,102
Manila,974479,0.30,757046,2016-05-09 18:46:30,102
Manila,974479,0.42,757046,2016-05-09 18:47:11,102
Manila,974479,5.47,757046,2016-05-09 18:47:38,102
Manila,974479,11.54,757046,2016-05-09 18:48:07,102
Manila,974479,12.43,757046,2016-05-09 18:48:28,102
Manila,974479,12.55,757046,2016-05-09 18:48:54,102
Manila,974479,13.03,757046,2016-05-09 18:49:15,102
Manila,974479,16.42,757046,2016-05-09 18:49:41,102
Manila,974479,45.27,757046,2016-05-09 18:50:18,102
Manila,974479,53.36,757046,2016-05-09 18:55:40,102
Manila,974479,58.06,757046,2016-05-09 19:06:04,102
Manila,974479,64.31,757046,2016-05-09 19:16:14,102
Manila,974479,70.26,757046,2016-05-09 19:38:16,102
Manila,974479,74.84,757046,2016-05-09 19:46:26,102
Manila,974479,79.00,757046,2016-05-09 19:48:51,102
Manila,974479,83.34,757046,2016-05-09 19:56:38,102
Manila,974479,85.66,757046,2016-05-09 20:08:56,102
Manila,974479,88.22,757046,2016-05-09 20:17:13,102
Manila,974479,89.59,757046,2016-05-09 20:27:07,102
Manila,974479,90.48,757046,2016-05-09 20:40:45,102
Manila,974479,91.20,757046,2016-05-09 20:47:44,102
Manila,974479,91.67,757046,2016-05-09 20:59:07,102
Manila,974479,92.15,757046,2016-05-09 21:07:39,102
Manila,974479,92.39,757046,2016-05-09 21:17:50,102
Manila,974479,92.74,757046,2016-05-09 21:27:52,102
Manila,974479,92.98,757046,2016-05-09 21:37:55,102
Manila,974479,93.04,757046,2016-05-09 21:48:38,102
Manila,974479,93.16,757046,2016-05-09 21:58:53,102
Manila,974479,93.34,757046,2016-05-09 22:08:50,102
Manila,974479,93.58,757046,2016-05-09 22:20:40,102
Manila,974479,93.99,757046,2016-05-09 22:28:46,102
Manila,974479,94.23,757046,2016-05-09 22:38:04,102
Manila,974479,94.35,757046,2016-05-09 22:48:30,102
Manila,974479,94.59,757046,2016-05-09 23:09:12,102
Manila,974479,94.59,757046,2016-05-09 23:30:29,102
Manila,974479,94.77,757046,2016-05-09 23:31:54,102
Manila,974479,94.82,757046,2016-05-09 23:48:02,102
Manila,974479,94.88,757046,2016-05-10 00:12:35,102
Manila,974479,94.94,757046,2016-05-10 00:29:16,102
Manila,974479,94.94,757046,2016-05-10 00:49:34,102
Manila,974479,95.06,757046,2016-05-10 01:08:56,102
Manila,974479,95.12,757046,2016-05-10 01:28:58,102
Manila,974479,95.36,757046,2016-05-10 01:48:25,102
Manila,974479,95.60,757046,2016-05-10 02:08:55,102
Manila,974479,95.95,757046,2016-05-10 02:28:26,102
Manila,974479,96.07,757046,2016-05-10 02:48:22,102
Manila,974479,96.19,757046,2016-05-10 03:08:18,102
Manila,974479,96.19,757046,2016-05-10 03:29:34,102
Manila,974479,96.19,757046,2016-05-10 03:48:15,102
Manila,974479,96.55,757046,2016-05-10 04:09:01,102
Manila,974479,96.97,757046,2016-05-10 04:28:38,102
Manila,974479,97.26,757046,2016-05-10 04:48:45,102
Manila,974479,97.38,757046,2016-05-10 05:08:52,102
Manila,974479,97.62,757046,2016-05-10 05:39:52,102
Manila,974479,97.80,757046,2016-05-10 06:08:16,102
Manila,974479,97.80,757046,2016-05-10 06:40:30,102
Manila,974479,97.80,757046,2016-05-10 07:08:38,102
Manila,974479,97.80,757046,2016-05-10 07:38:11,102
Manila,974479,97.86,757046,2016-05-10 08:17:46,102
Manila,974479,98.22,757046,2016-05-10 08:39:14,102
Manila,974479,98.33,757046,2016-05-10 09:08:37,102
Manila,974479,98.33,757046,2016-05-10 09:38:09,102
Manila,974479,98.33,757046,2016-05-10 10:08:39,102
Manila,974479,98.33,757046,2016-05-10 10:39:15,102
Manila,974479,98.33,757046,2016-05-10 11:08:48,102
Manila,974479,98.33,757046,2016-05-10 11:40:55,102
Manila,974479,98.39,757046,2016-05-10 12:09:02,102
Manila,974479,98.39,757046,2016-05-10 12:41:15,102
Manila,974479,98.45,757046,2016-05-10 13:08:52,102
Manila,974479,98.51,757046,2016-05-10 13:38:35,102
Manila,974479,98.51,757046,2016-05-10 14:08:42,102
Manila,974479,98.51,757046,2016-05-10 14:38:54,102
Manila,974479,98.57,757046,2016-05-10 15:10:30,102
Manila,974479,98.57,757046,2016-05-10 15:39:57,102
Manila,974479,98.57,757046,2016-05-10 16:11:34,102
Manila,974479,98.57,757046,2016-05-10 16:40:10,102
Manila,974479,98.57,757046,2016-05-10 17:32:55,102
Manila,974479,98.57,757046,2016-05-10 17:51:46,102
Manila,974479,98.69,757046,2016-05-10 18:55:36,102
Manila,974479,98.69,757046,2016-05-10 19:55:10,102
Manila,974479,98.69,757046,2016-05-10 20:57:19,102
Manila,974479,98.69,757046,2016-05-10 21:56:53,102
Manila,974479,98.69,757046,2016-05-10 22:55:49,102
Manila,974479,98.75,757046,2016-05-10 23:55:58,102
Manila,974479,98.75,757046,2016-05-11 01:13:50,102
Manila,974479,98.75,757046,2016-05-11 01:58:47,102
Manila,974479,98.75,757046,2016-05-11 02:56:56,102
Manila,974479,98.75,757046,2016-05-11 03:55:31,102
Manila,974479,98.75,757046,2016-05-11 04:55:25,102
Manila,974479,98.75,757046,2016-05-11 05:54:43,102
Manila,974479,98.75,757046,2016-05-11 06:54:47,102
Manila,974479,98.75,757046,2016-05-11 07:54:32,102
Manila,974479,98.75,757046,2016-05-11 08:56:00,102
Manila,974479,98.75,757046,2016-05-11 09:58:14,102
Manila,974479,98.75,757046,2016-05-11 10:57:28,102
Manila,974479,98.75,757046,2016-05-11 11:57:02,102
Manila,974479,98.75,757046,2016-05-11 12:57:31,102
Manila,974479,98.75,757046,2016-05-11 14:00:41,102
Manila,974479,98.75,757046,2016-05-11 14:55:20,102
Manila,974479,98.75,757046,2016-05-11 15:58:40,102
Manila,974479,98.75,757046,2016-05-11 16:55:15,102
Manila,974479,98.75,757046,2016-05-11 17:56:34,102
Manila,974479,98.75,757046,2016-05-11 18:55:54,102
Manila,974479,98.75,757046,2016-05-11 20:00:25,102
Manila,974479,98.75,757046,2016-05-11 20:56:14,102
Manila,974479,98.75,757046,2016-05-11 21:57:43,102
Manila,974479,98.75,757046,2016-05-11 22:55:37,102
Manila,974479,98.75,757046,2016-05-11 23:55:36,102
Manila,974479,98.75,757046,2016-05-12 00:56:01,102
Manila,974479,98.75,757046,2016-05-12 01:58:21,102
Manila,974479,98.75,757046,2016-05-12 02:56:36,102
Manila,974479,98.75,757046,2016-05-12 03:55:05,102
Manila,974479,98.75,757046,2016-05-12 05:00:30,102
Manila,974479,98.75,757046,2016-05-12 05:55:04,102
Manila,974479,98.75,757046,2016-05-12 06:55:53,102
Manila,974479,98.75,757046,2016-05-12 07:57:09,102
Manila,974479,98.75,757046,2016-05-12 08:54:44,102
Manila,974479,98.75,757046,2016-05-12 09:56:38,102
Manila,974479,98.75,757046,2016-05-12 10:56:22,102
Manila,974479,98.75,757046,2016-05-12 11:59:12,102
Manila,974479,98.75,757046,2016-05-12 13:03:36,102
Manila,974479,98.75,757046,2016-05-12 13:58:36,102
Manila,974479,98.75,757046,2016-05-12 14:55:25,102
Manila,974479,98.75,757046,2016-05-12 15:58:14,102
Manila,974479,98.75,757046,2016-05-12 16:56:28,102
Manila,974479,98.75,757046,2016-05-12 17:55:22,102
Manila,974479,98.75,757046,2016-05-12 18:56:07,102
Manila,974479,98.75,757046,2016-05-12 20:02:47,102
Manila,974479,98.75,757046,2016-05-12 21:34:29,102
Manila,974479,98.75,757046,2016-05-12 21:55:20,102
Manila,974479,98.75,757046,2016-05-12 22:58:31,102
Manila,974479,98.75,757046,2016-05-12 23:55:51,102
Manila,974479,98.75,757046,2016-05-13 00:55:36,102
Manila,974479,98.75,757046,2016-05-13 01:56:01,102
Manila,974479,98.75,757046,2016-05-13 02:54:40,102
Manila,974479,98.75,757046,2016-05-13 03:55:15,102
Manila,974479,98.75,757046,2016-05-13 04:55:06,102
Manila,974479,98.75,757046,2016-05-13 05:55:20,102
Manila,974479,98.75,757046,2016-05-13 06:55:46,102
Manila,974479,98.75,757046,2016-05-13 07:55:31,102
Manila,974479,98.75,757046,2016-05-13 08:55:56,102
Manila,974479,98.75,757046,2016-05-13 09:56:26,102
Manila,974479,98.75,757046,2016-05-13 10:54:20,102
Manila,974479,98.75,757046,2016-05-13 11:55:14,102
Manila,974479,98.75,757046,2016-05-13 12:55:04,102
Manila,974479,98.75,757046,2016-05-13 13:55:39,102
Manila,974479,98.75,757046,2016-05-13 14:56:33,102
Manila,974479,98.75,757046,2016-05-13 15:54:17,102
Manila,974479,98.75,757046,2016-05-13 16:55:44,102
Manila,974479,98.75,757046,2016-05-13 17:57:22,102
Manila,974479,98.75,757046,2016-05-13 18:57:21,102
Manila,974479,98.75,757046,2016-05-13 19:57:14,102
Manila,974479,98.75,757046,2016-05-13 20:55:27,102
Manila,974479,98.75,757046,2016-05-13 21:55:11,102
Manila,974479,98.75,757046,2016-05-13 22:56:24,102
Manila,974479,98.75,757046,2016-05-13 23:55:38,102
Manila,974479,98.75,757046,2016-05-14 00:56:01,102
Manila,974479,98.75,757046,2016-05-14 01:55:56,102
Manila,974479,98.75,757046,2016-05-14 05:38:21,102
Manila,974479,98.75,757046,2016-05-14 05:54:39,102
Manila,974479,98.75,757046,2016-05-14 06:55:06,102
Manila,974479,98.75,757046,2016-05-14 07:55:27,102
Manila,974479,98.75,757046,2016-05-14 08:55:28,102
Manila,974479,98.75,757046,2016-05-14 09:55:18,102
Manila,974479,98.75,757046,2016-05-14 10:54:24,102
Manila,974479,98.75,757046,2016-05-14 11:55:20,102
Quezon City,1150342,0,911634,2016-05-09 17:15:06,103
Quezon City,1150342,0,911634,2016-05-09 18:45:47,103
Quezon City,1150342,0.12,911634,2016-05-09 18:46:30,103
Quezon City,1150342,0.30,911634,2016-05-09 18:47:11,103
Quezon City,1150342,5.33,911634,2016-05-09 18:47:38,103
Quezon City,1150342,10.41,911634,2016-05-09 18:48:07,103
Quezon City,1150342,11.26,911634,2016-05-09 18:48:28,103
Quezon City,1150342,11.38,911634,2016-05-09 18:48:54,103
Quezon City,1150342,11.92,911634,2016-05-09 18:49:15,103
Quezon City,1150342,15.31,911634,2016-05-09 18:49:41,103
Quezon City,1150342,40.98,911634,2016-05-09 18:50:18,103
Quezon City,1150342,50.79,911634,2016-05-09 18:55:40,103
Quezon City,1150342,56.48,911634,2016-05-09 19:06:04,103
Quezon City,1150342,61.99,911634,2016-05-09 19:16:14,103
Quezon City,1150342,68.22,911634,2016-05-09 19:38:16,103
Quezon City,1150342,71.79,911634,2016-05-09 19:46:26,103
Quezon City,1150342,76.15,911634,2016-05-09 19:48:51,103
Quezon City,1150342,79.54,911634,2016-05-09 19:56:38,103
Quezon City,1150342,83.41,911634,2016-05-09 20:08:56,103
Quezon City,1150342,85.84,911634,2016-05-09 20:17:13,103
Quezon City,1150342,87.17,911634,2016-05-09 20:27:07,103
Quezon City,1150342,88.14,911634,2016-05-09 20:40:45,103
Quezon City,1150342,88.92,911634,2016-05-09 20:47:44,103
Quezon City,1150342,89.16,911634,2016-05-09 20:59:07,103
Quezon City,1150342,89.77,911634,2016-05-09 21:07:39,103
Quezon City,1150342,89.83,911634,2016-05-09 21:17:50,103
Quezon City,1150342,90.19,911634,2016-05-09 21:27:52,103
Quezon City,1150342,90.56,911634,2016-05-09 21:37:55,103
Quezon City,1150342,90.98,911634,2016-05-09 21:48:38,103
Quezon City,1150342,91.22,911634,2016-05-09 21:58:53,103
Quezon City,1150342,91.34,911634,2016-05-09 22:08:50,103
Quezon City,1150342,92.25,911634,2016-05-09 22:20:40,103
Quezon City,1150342,92.80,911634,2016-05-09 22:28:46,103
Quezon City,1150342,93.40,911634,2016-05-09 22:38:04,103
Quezon City,1150342,93.64,911634,2016-05-09 22:48:30,103
Quezon City,1150342,93.70,911634,2016-05-09 23:09:12,103
Quezon City,1150342,93.70,911634,2016-05-09 23:30:29,103
Quezon City,1150342,94.37,911634,2016-05-09 23:31:54,103
Quezon City,1150342,94.67,911634,2016-05-09 23:48:02,103
Quezon City,1150342,94.73,911634,2016-05-10 00:12:35,103
Quezon City,1150342,94.85,911634,2016-05-10 00:29:16,103
Quezon City,1150342,95.04,911634,2016-05-10 00:49:34,103
Quezon City,1150342,95.04,911634,2016-05-10 01:08:56,103
Quezon City,1150342,95.22,911634,2016-05-10 01:28:58,103
Quezon City,1150342,95.40,911634,2016-05-10 01:48:25,103
Quezon City,1150342,95.46,911634,2016-05-10 02:08:55,103
Quezon City,1150342,95.58,911634,2016-05-10 02:28:26,103
Quezon City,1150342,95.58,911634,2016-05-10 02:48:22,103
Quezon City,1150342,95.58,911634,2016-05-10 03:08:18,103
Quezon City,1150342,95.94,911634,2016-05-10 03:29:34,103
Quezon City,1150342,96.19,911634,2016-05-10 03:48:15,103
Quezon City,1150342,96.37,911634,2016-05-10 04:09:01,103
Quezon City,1150342,96.67,911634,2016-05-10 04:28:38,103
Quezon City,1150342,96.85,911634,2016-05-10 04:48:45,103
Quezon City,1150342,96.85,911634,2016-05-10 05:08:52,103
Quezon City,1150342,96.85,911634,2016-05-10 05:39:52,103
Quezon City,1150342,96.91,911634,2016-05-10 06:08:16,103
Quezon City,1150342,96.97,911634,2016-05-10 06:40:30,103
Quezon City,1150342,97.03,911634,2016-05-10 07:08:38,103
Quezon City,1150342,97.15,911634,2016-05-10 07:38:11,103
Quezon City,1150342,97.15,911634,2016-05-10 08:17:46,103
Quezon City,1150342,97.34,911634,2016-05-10 08:39:14,103
Quezon City,1150342,97.64,911634,2016-05-10 09:08:37,103
Quezon City,1150342,98.24,911634,2016-05-10 09:38:09,103
Quezon City,1150342,98.73,911634,2016-05-10 10:08:39,103
Quezon City,1150342,99.15,911634,2016-05-10 10:39:15,103
Quezon City,1150342,99.15,911634,2016-05-10 11:08:48,103
Quezon City,1150342,99.15,911634,2016-05-10 11:40:55,103
Quezon City,1150342,99.15,911634,2016-05-10 12:09:02,103
Quezon City,1150342,99.15,911634,2016-05-10 12:41:15,103
Quezon City,1150342,99.27,911634,2016-05-10 13:08:52,103
Quezon City,1150342,99.70,911634,2016-05-10 13:38:35,103
Quezon City,1150342,99.76,911634,2016-05-10 14:08:42,103
Quezon City,1150342,99.76,911634,2016-05-10 14:38:54,103
Quezon City,1150342,99.76,911634,2016-05-10 15:10:30,103
Quezon City,1150342,99.82,911634,2016-05-10 15:39:57,103
Quezon City,1150342,99.88,911634,2016-05-10 16:11:34,103
Quezon City,1150342,99.88,911634,2016-05-10 16:40:10,103
Quezon City,1150342,99.88,911634,2016-05-10 17:32:55,103
Quezon City,1150342,99.88,911634,2016-05-10 17:51:46,103
Quezon City,1150342,99.88,911634,2016-05-10 18:55:36,103
Quezon City,1150342,99.88,911634,2016-05-10 19:55:10,103
Quezon City,1150342,99.88,911634,2016-05-10 20:57:19,103
Quezon City,1150342,99.88,911634,2016-05-10 21:56:53,103
Quezon City,1150342,99.88,911634,2016-05-10 22:55:49,103
Quezon City,1150342,99.94,911634,2016-05-10 23:55:58,103
Quezon City,1150342,99.94,911634,2016-05-11 01:13:50,103
Quezon City,1150342,99.94,911634,2016-05-11 01:58:47,103
Quezon City,1150342,99.94,911634,2016-05-11 02:56:56,103
Quezon City,1150342,99.94,911634,2016-05-11 03:55:31,103
Quezon City,1150342,99.94,911634,2016-05-11 04:55:25,103
Quezon City,1150342,99.94,911634,2016-05-11 05:54:43,103
Quezon City,1150342,99.94,911634,2016-05-11 06:54:47,103
Quezon City,1150342,99.94,911634,2016-05-11 07:54:32,103
Quezon City,1150342,99.94,911634,2016-05-11 08:56:00,103
Quezon City,1150342,99.94,911634,2016-05-11 09:58:14,103
Quezon City,1150342,99.94,911634,2016-05-11 10:57:28,103
Quezon City,1150342,99.94,911634,2016-05-11 11:57:02,103
Quezon City,1150342,99.94,911634,2016-05-11 12:57:31,103
Quezon City,1150342,99.94,911634,2016-05-11 14:00:41,103
Quezon City,1150342,99.94,911634,2016-05-11 14:55:20,103
Quezon City,1150342,99.94,911634,2016-05-11 15:58:40,103
Quezon City,1150342,99.94,911634,2016-05-11 16:55:15,103
Quezon City,1150342,99.94,911634,2016-05-11 17:56:34,103
Quezon City,1150342,99.94,911634,2016-05-11 18:55:54,103
Quezon City,1150342,99.94,911634,2016-05-11 20:00:25,103
Quezon City,1150342,99.94,911634,2016-05-11 20:56:14,103
Quezon City,1150342,99.94,911634,2016-05-11 21:57:43,103
Quezon City,1150342,99.94,911634,2016-05-11 22:55:37,103
Quezon City,1150342,99.94,911634,2016-05-11 23:55:36,103
Quezon City,1150342,99.94,911634,2016-05-12 00:56:01,103
Quezon City,1150342,99.94,911634,2016-05-12 01:58:21,103
Quezon City,1150342,99.94,911634,2016-05-12 02:56:36,103
